valuation_date,underlying,option_ticker,expiry,tau_years,option_type,strike,spot,implied_vol,mid_price,volume,open_interest
2026-03-28,SPX Index,SPX US 04/17/26 C6285 Index,2026-04-17,0.0547945205479452,C,6285.0,6368.85,0.2893252,213.7,2.0,4
2026-03-28,SPX Index,SPXW US 04/17/26 C6285 Index,2026-04-17,0.0547945205479452,C,6285.0,6368.85,0.29086300000000004,216.25,3.0,2
2026-03-28,SPX Index,SPXW US 04/17/26 P6285 Index,2026-04-17,0.0547945205479452,P,6285.0,6368.85,0.29031300000000004,134.3,43.0,56
2026-03-28,SPX Index,SPX US 04/17/26 C6290 Index,2026-04-17,0.0547945205479452,C,6290.0,6368.85,0.2881958,210.25,11.0,6
2026-03-28,SPX Index,SPXW US 04/17/26 C6290 Index,2026-04-17,0.0547945205479452,C,6290.0,6368.85,0.2901632,213.05,2.0,2
2026-03-28,SPX Index,SPXW US 04/17/26 P6290 Index,2026-04-17,0.0547945205479452,P,6290.0,6368.85,0.2896328,136.1,77.0,313
2026-03-28,SPX Index,SPX US 04/17/26 C6295 Index,2026-04-17,0.0547945205479452,C,6295.0,6368.85,0.2879807,207.35,1.0,3
2026-03-28,SPX Index,SPXW US 04/17/26 C6295 Index,2026-04-17,0.0547945205479452,C,6295.0,6368.85,0.2895128,209.9,1.0,3
2026-03-28,SPX Index,SPXW US 04/17/26 P6295 Index,2026-04-17,0.0547945205479452,P,6295.0,6368.85,0.2889163,137.9,8.0,188
2026-03-28,SPX Index,SPX US 04/17/26 C6300 Index,2026-04-17,0.0547945205479452,C,6300.0,6368.85,0.28686520000000004,203.95,284.0,1315
2026-03-28,SPX Index,SPXW US 04/17/26 C6300 Index,2026-04-17,0.0547945205479452,C,6300.0,6368.85,0.288826,206.75,20.0,97
2026-03-28,SPX Index,SPXW US 04/17/26 P6300 Index,2026-04-17,0.0547945205479452,P,6300.0,6368.85,0.2875529,139.35,853.0,3037
2026-03-28,SPX Index,SPX US 04/17/26 C6305 Index,2026-04-17,0.0547945205479452,C,6305.0,6368.85,0.2866594,201.1,2.0,13
2026-03-28,SPX Index,SPXW US 04/17/26 C6305 Index,2026-04-17,0.0547945205479452,C,6305.0,6368.85,0.2881026,203.6,15.0,2
2026-03-28,SPX Index,SPXW US 04/17/26 P6305 Index,2026-04-17,0.0547945205479452,P,6305.0,6368.85,0.2875448,141.6,12.0,86
2026-03-28,SPX Index,SPX US 04/17/26 C6310 Index,2026-04-17,0.0547945205479452,C,6310.0,6368.85,0.2859701,198.0,2.0,6
2026-03-28,SPX Index,SPXW US 04/17/26 C6310 Index,2026-04-17,0.0547945205479452,C,6310.0,6368.85,0.2874276,200.5,3.0,10
2026-03-28,SPX Index,SPXW US 04/17/26 P6310 Index,2026-04-17,0.0547945205479452,P,6310.0,6368.85,0.286889,143.5,39.0,237
2026-03-28,SPX Index,SPX US 04/17/26 C6315 Index,2026-04-17,0.0547945205479452,C,6315.0,6368.85,0.285273,194.9,1.0,7
2026-03-28,SPX Index,SPXW US 04/17/26 C6315 Index,2026-04-17,0.0547945205479452,C,6315.0,6368.85,0.2867156,197.4,9.0,9
2026-03-28,SPX Index,SPXW US 04/17/26 P6315 Index,2026-04-17,0.0547945205479452,P,6315.0,6368.85,0.286196,145.4,10.0,55
2026-03-28,SPX Index,SPX US 04/17/26 C6320 Index,2026-04-17,0.0547945205479452,C,6320.0,6368.85,0.2846939,191.9,3.0,6
2026-03-28,SPX Index,SPXW US 04/17/26 C6320 Index,2026-04-17,0.0547945205479452,C,6320.0,6368.85,0.2860512,194.35,25.0,26
2026-03-28,SPX Index,SPXW US 04/17/26 P6320 Index,2026-04-17,0.0547945205479452,P,6320.0,6368.85,0.2848731,146.95,83.0,240
2026-03-28,SPX Index,SPX US 04/17/26 C6325 Index,2026-04-17,0.0547945205479452,C,6325.0,6368.85,0.2838906,188.8,3.0,125
2026-03-28,SPX Index,SPXW US 04/17/26 C6325 Index,2026-04-17,0.0547945205479452,C,6325.0,6368.85,0.2853493,191.3,6.0,16
2026-03-28,SPX Index,SPXW US 04/17/26 P6325 Index,2026-04-17,0.0547945205479452,P,6325.0,6368.85,0.2848673,149.3,303.0,537
2026-03-28,SPX Index,SPX US 04/17/26 C6330 Index,2026-04-17,0.0547945205479452,C,6330.0,6368.85,0.2833346,185.85,2.0,11
2026-03-28,SPX Index,SPXW US 04/17/26 C6330 Index,2026-04-17,0.0547945205479452,C,6330.0,6368.85,0.2846943,188.3,29.0,6
2026-03-28,SPX Index,SPXW US 04/17/26 P6330 Index,2026-04-17,0.0547945205479452,P,6330.0,6368.85,0.2840622,151.2,49.0,197
2026-03-28,SPX Index,SPX US 04/17/26 C6335 Index,2026-04-17,0.0547945205479452,C,6335.0,6368.85,0.2826395,182.85,1.0,2
2026-03-28,SPX Index,SPXW US 04/17/26 C6335 Index,2026-04-17,0.0547945205479452,C,6335.0,6368.85,0.2840014,185.3,1.0,15
2026-03-28,SPX Index,SPXW US 04/17/26 P6335 Index,2026-04-17,0.0547945205479452,P,6335.0,6368.85,0.2833881,153.2,151.0,247
2026-03-28,SPX Index,SPX US 04/17/26 C6340 Index,2026-04-17,0.0547945205479452,C,6340.0,6368.85,0.28190560000000003,179.85,13.0,14
2026-03-28,SPX Index,SPXW US 04/17/26 C6340 Index,2026-04-17,0.0547945205479452,C,6340.0,6368.85,0.2832706,182.3,1.0,8
2026-03-28,SPX Index,SPXW US 04/17/26 P6340 Index,2026-04-17,0.0547945205479452,P,6340.0,6368.85,0.2820864,154.85,384.0,675
2026-03-28,SPX Index,SPX US 04/17/26 C6345 Index,2026-04-17,0.0547945205479452,C,6345.0,6368.85,0.2811327,176.85,1.0,7
2026-03-28,SPX Index,SPXW US 04/17/26 C6345 Index,2026-04-17,0.0547945205479452,C,6345.0,6368.85,0.2825016,179.3,34.0,11
2026-03-28,SPX Index,SPXW US 04/17/26 P6345 Index,2026-04-17,0.0547945205479452,P,6345.0,6368.85,0.28200949999999997,157.25,46.0,85
2026-03-28,SPX Index,SPX US 04/17/26 C6350 Index,2026-04-17,0.0547945205479452,C,6350.0,6368.85,0.2799812,173.65,18.0,341
2026-03-28,SPX Index,SPXW US 04/17/26 C6350 Index,2026-04-17,0.0547945205479452,C,6350.0,6368.85,0.2818624,176.4,65.0,84
2026-03-28,SPX Index,SPXW US 04/17/26 P6350 Index,2026-04-17,0.0547945205479452,P,6350.0,6368.85,0.2805483,158.85,611.0,1579
2026-03-28,SPX Index,SPX US 04/17/26 C6355 Index,2026-04-17,0.0547945205479452,C,6355.0,6368.85,0.2792146,170.7,62.0,5
2026-03-28,SPX Index,SPXW US 04/17/26 C6355 Index,2026-04-17,0.0547945205479452,C,6355.0,6368.85,0.2811845,173.5,3.0,3
2026-03-28,SPX Index,SPXW US 04/17/26 P6355 Index,2026-04-17,0.0547945205479452,P,6355.0,6368.85,0.2806451,161.4,146.0,264
2026-03-28,SPX Index,SPX US 04/17/26 C6360 Index,2026-04-17,0.0547945205479452,C,6360.0,6368.85,0.2791561,168.2,12.0,15
2026-03-28,SPX Index,SPXW US 04/17/26 C6360 Index,2026-04-17,0.0547945205479452,C,6360.0,6368.85,0.2804677,170.6,14.0,16
2026-03-28,SPX Index,SPXW US 04/17/26 P6360 Index,2026-04-17,0.0547945205479452,P,6360.0,6368.85,0.2798626,163.45,378.0,906
2026-03-28,SPX Index,SPX US 04/17/26 C6365 Index,2026-04-17,0.0547945205479452,C,6365.0,6368.85,0.2783942,165.3,3.0,6
2026-03-28,SPX Index,SPXW US 04/17/26 C6365 Index,2026-04-17,0.0547945205479452,C,6365.0,6368.85,0.2796279,167.65,1.0,25
2026-03-28,SPX Index,SPXW US 04/17/26 P6365 Index,2026-04-17,0.0547945205479452,P,6365.0,6368.85,0.2792088,165.6,42.0,59
2026-03-28,SPX Index,SPX US 04/17/26 C6370 Index,2026-04-17,0.0547945205479452,C,6370.0,6368.85,0.27760660000000004,162.4,11.0,21
2026-03-28,SPX Index,SPXW US 04/17/26 C6370 Index,2026-04-17,0.0547945205479452,C,6370.0,6368.85,0.2790005,164.85,42.0,23
2026-03-28,SPX Index,SPXW US 04/17/26 P6370 Index,2026-04-17,0.0547945205479452,P,6370.0,6368.85,0.2778448,167.35,326.0,127
2026-03-28,SPX Index,SPX US 04/17/26 C6375 Index,2026-04-17,0.0547945205479452,C,6375.0,6368.85,0.2769332,159.6,39.0,266
2026-03-28,SPX Index,SPXW US 04/17/26 C6375 Index,2026-04-17,0.0547945205479452,C,6375.0,6368.85,0.2781659,161.95,32.0,34
2026-03-28,SPX Index,SPXW US 04/17/26 P6375 Index,2026-04-17,0.0547945205479452,P,6375.0,6368.85,0.27711210000000003,169.5,315.0,362
2026-03-28,SPX Index,SPX US 04/17/26 C6380 Index,2026-04-17,0.0547945205479452,C,6380.0,6368.85,0.276219,156.8,43.0,4
2026-03-28,SPX Index,SPXW US 04/17/26 C6380 Index,2026-04-17,0.0547945205479452,C,6380.0,6368.85,0.2776962,159.3,84.0,36
2026-03-28,SPX Index,SPXW US 04/17/26 P6380 Index,2026-04-17,0.0547945205479452,P,6380.0,6368.85,0.27642330000000004,171.7,331.0,322
2026-03-28,SPX Index,SPX US 04/17/26 C6385 Index,2026-04-17,0.0547945205479452,C,6385.0,6368.85,0.2754639,154.0,13.0,1
2026-03-28,SPX Index,SPXW US 04/17/26 C6385 Index,2026-04-17,0.0547945205479452,C,6385.0,6368.85,0.2767124,156.35,41.0,12
2026-03-28,SPX Index,SPXW US 04/17/26 P6385 Index,2026-04-17,0.0547945205479452,P,6385.0,6368.85,0.2762811,174.25,18.0,76
2026-03-28,SPX Index,SPX US 04/17/26 C6390 Index,2026-04-17,0.0547945205479452,C,6390.0,6368.85,0.2748368,151.3,9.0,7
2026-03-28,SPX Index,SPXW US 04/17/26 C6390 Index,2026-04-17,0.0547945205479452,C,6390.0,6368.85,0.27626069999999997,153.75,85.0,22
2026-03-28,SPX Index,SPXW US 04/17/26 P6390 Index,2026-04-17,0.0547945205479452,P,6390.0,6368.85,0.2749249,176.1,116.0,178
2026-03-28,SPX Index,SPX US 04/17/26 C6395 Index,2026-04-17,0.0547945205479452,C,6395.0,6368.85,0.273999,148.5,3.0,8
2026-03-28,SPX Index,SPXW US 04/17/26 C6395 Index,2026-04-17,0.0547945205479452,C,6395.0,6368.85,0.2753493,150.9,17.0,13
2026-03-28,SPX Index,SPXW US 04/17/26 P6395 Index,2026-04-17,0.0547945205479452,P,6395.0,6368.85,0.2747858,178.7,39.0,120
2026-03-28,SPX Index,SPX US 04/17/26 C6400 Index,2026-04-17,0.0547945205479452,C,6400.0,6368.85,0.27278040000000003,145.5,2832.0,2430
2026-03-28,SPX Index,SPXW US 04/17/26 C6400 Index,2026-04-17,0.0547945205479452,C,6400.0,6368.85,0.27481649999999996,148.3,164.0,259
2026-03-28,SPX Index,SPXW US 04/17/26 P6400 Index,2026-04-17,0.0547945205479452,P,6400.0,6368.85,0.2735155,180.65,1185.0,2158
2026-03-28,SPX Index,SPX US 04/17/26 C6405 Index,2026-04-17,0.0547945205479452,C,6405.0,6368.85,0.2720277,142.8,266.0,23
2026-03-28,SPX Index,SPXW US 04/17/26 C6405 Index,2026-04-17,0.0547945205479452,C,6405.0,6368.85,0.2739072,145.5,18.0,8
2026-03-28,SPX Index,SPXW US 04/17/26 P6405 Index,2026-04-17,0.0547945205479452,P,6405.0,6368.85,0.2732949,183.25,8.0,153
2026-03-28,SPX Index,SPX US 04/17/26 C6410 Index,2026-04-17,0.0547945205479452,C,6410.0,6368.85,0.2719114,140.5,47.0,32
2026-03-28,SPX Index,SPXW US 04/17/26 C6410 Index,2026-04-17,0.0547945205479452,C,6410.0,6368.85,0.2731243,142.8,17.0,15
2026-03-28,SPX Index,SPXW US 04/17/26 P6410 Index,2026-04-17,0.0547945205479452,P,6410.0,6368.85,0.2726135,185.6,53.0,201
2026-03-28,SPX Index,SPX US 04/17/26 C6415 Index,2026-04-17,0.0547945205479452,C,6415.0,6368.85,0.27107410000000004,137.8,6.0,7
2026-03-28,SPX Index,SPXW US 04/17/26 C6415 Index,2026-04-17,0.0547945205479452,C,6415.0,6368.85,0.272454,140.2,13.0,19
2026-03-28,SPX Index,SPXW US 04/17/26 P6415 Index,2026-04-17,0.0547945205479452,P,6415.0,6368.85,0.27189050000000003,187.95,13.0,53
2026-03-28,SPX Index,SPX US 04/17/26 C6420 Index,2026-04-17,0.0547945205479452,C,6420.0,6368.85,0.2698538,134.9,67.0,17
2026-03-28,SPX Index,SPXW US 04/17/26 C6420 Index,2026-04-17,0.0547945205479452,C,6420.0,6368.85,0.2715175,137.45,10.0,22
2026-03-28,SPX Index,SPXW US 04/17/26 P6420 Index,2026-04-17,0.0547945205479452,P,6420.0,6368.85,0.2711257,190.3,99.0,157
2026-03-28,SPX Index,SPX US 04/17/26 C6425 Index,2026-04-17,0.0547945205479452,C,6425.0,6368.85,0.2690998,132.3,126.0,964
2026-03-28,SPX Index,SPXW US 04/17/26 C6425 Index,2026-04-17,0.0547945205479452,C,6425.0,6368.85,0.2707772,134.85,21.0,44
2026-03-28,SPX Index,SPXW US 04/17/26 P6425 Index,2026-04-17,0.0547945205479452,P,6425.0,6368.85,0.2704029,192.7,136.0,379
2026-03-28,SPX Index,SPX US 04/17/26 C6430 Index,2026-04-17,0.0547945205479452,C,6430.0,6368.85,0.2683021,129.7,400.0,25
2026-03-28,SPX Index,SPXW US 04/17/26 C6430 Index,2026-04-17,0.0547945205479452,C,6430.0,6368.85,0.2700789,132.3,49.0,14
2026-03-28,SPX Index,SPXW US 04/17/26 P6430 Index,2026-04-17,0.0547945205479452,P,6430.0,6368.85,0.2695532,195.05,495.0,910
2026-03-28,SPX Index,SPX US 04/17/26 C6435 Index,2026-04-17,0.0547945205479452,C,6435.0,6368.85,0.2675459,127.15,29.0,88
2026-03-28,SPX Index,SPXW US 04/17/26 C6435 Index,2026-04-17,0.0547945205479452,C,6435.0,6368.85,0.2694227,129.8,26.0,7
2026-03-28,SPX Index,SPXW US 04/17/26 P6435 Index,2026-04-17,0.0547945205479452,P,6435.0,6368.85,0.2688295,197.5,18.0,66
2026-03-28,SPX Index,SPX US 04/17/26 C6440 Index,2026-04-17,0.0547945205479452,C,6440.0,6368.85,0.266831,124.65,91.0,19
2026-03-28,SPX Index,SPXW US 04/17/26 C6440 Index,2026-04-17,0.0547945205479452,C,6440.0,6368.85,0.26855419999999997,127.2,86.0,22
2026-03-28,SPX Index,SPXW US 04/17/26 P6440 Index,2026-04-17,0.0547945205479452,P,6440.0,6368.85,0.2680627,199.95,44.0,406
2026-03-28,SPX Index,SPX US 04/17/26 C6445 Index,2026-04-17,0.0547945205479452,C,6445.0,6368.85,0.2661575,122.2,18.0,11
2026-03-28,SPX Index,SPXW US 04/17/26 C6445 Index,2026-04-17,0.0547945205479452,C,6445.0,6368.85,0.2678118,124.7,15.0,18
2026-03-28,SPX Index,SPXW US 04/17/26 P6445 Index,2026-04-17,0.0547945205479452,P,6445.0,6368.85,0.2673374,202.45,47.0,200
2026-03-28,SPX Index,SPX US 04/17/26 C6450 Index,2026-04-17,0.0547945205479452,C,6450.0,6368.85,0.2652676,119.65,1920.0,399
2026-03-28,SPX Index,SPXW US 04/17/26 C6450 Index,2026-04-17,0.0547945205479452,C,6450.0,6368.85,0.26702570000000003,122.2,78.0,122
2026-03-28,SPX Index,SPXW US 04/17/26 P6450 Index,2026-04-17,0.0547945205479452,P,6450.0,6368.85,0.2665684,204.95,197.0,1791
2026-03-28,SPX Index,SPX US 04/17/26 C6455 Index,2026-04-17,0.0547945205479452,C,6455.0,6368.85,0.2651072,117.55,14.0,7
2026-03-28,SPX Index,SPXW US 04/17/26 C6455 Index,2026-04-17,0.0547945205479452,C,6455.0,6368.85,0.266366,119.8,18.0,21
2026-03-28,SPX Index,SPXW US 04/17/26 P6455 Index,2026-04-17,0.0547945205479452,P,6455.0,6368.85,0.2657553,207.45,14.0,321
2026-03-28,SPX Index,SPX US 04/17/26 C6460 Index,2026-04-17,0.0547945205479452,C,6460.0,6368.85,0.2642134,115.05,23.0,40
2026-03-28,SPX Index,SPXW US 04/17/26 C6460 Index,2026-04-17,0.0547945205479452,C,6460.0,6368.85,0.2654915,117.3,47.0,41
2026-03-28,SPX Index,SPXW US 04/17/26 P6460 Index,2026-04-17,0.0547945205479452,P,6460.0,6368.85,0.264983,210.0,392.0,620
2026-03-28,SPX Index,SPX US 04/17/26 C6465 Index,2026-04-17,0.0547945205479452,C,6465.0,6368.85,0.2630999,112.45,3.0,45
2026-03-28,SPX Index,SPXW US 04/17/26 C6465 Index,2026-04-17,0.0547945205479452,C,6465.0,6368.85,0.2647432,114.9,27.0,18
2026-03-28,SPX Index,SPXW US 04/17/26 P6465 Index,2026-04-17,0.0547945205479452,P,6465.0,6368.85,0.26425160000000003,212.6,608.0,79
2026-03-28,SPX Index,SPX US 04/17/26 C6470 Index,2026-04-17,0.0547945205479452,C,6470.0,6368.85,0.26272,110.3,26.0,48
2026-03-28,SPX Index,SPXW US 04/17/26 C6470 Index,2026-04-17,0.0547945205479452,C,6470.0,6368.85,0.26395,112.5,87.0,38
2026-03-28,SPX Index,SPXW US 04/17/26 P6470 Index,2026-04-17,0.0547945205479452,P,6470.0,6368.85,0.2635612,215.25,47.0,207
2026-03-28,SPX Index,SPX US 04/17/26 C6475 Index,2026-04-17,0.0547945205479452,C,6475.0,6368.85,0.2619473,107.95,12.0,191
2026-03-28,SPX Index,SPXW US 04/17/26 C6475 Index,2026-04-17,0.0547945205479452,C,6475.0,6368.85,0.2631112,110.1,56.0,72
2026-03-28,SPX Index,SPXW US 04/17/26 P6475 Index,2026-04-17,0.0547945205479452,P,6475.0,6368.85,0.2626533,217.8,344.0,545
2026-03-28,SPX Index,SPX US 04/17/26 C6480 Index,2026-04-17,0.0547945205479452,C,6480.0,6368.85,0.2610403,105.55,13.0,15
2026-03-28,SPX Index,SPXW US 04/17/26 C6480 Index,2026-04-17,0.0547945205479452,C,6480.0,6368.85,0.2624857,107.85,12.0,19
2026-03-28,SPX Index,SPXW US 04/17/26 P6480 Index,2026-04-17,0.0547945205479452,P,6480.0,6368.85,0.2618717,220.45,53.0,335
2026-03-28,SPX Index,SPX US 04/17/26 C6485 Index,2026-04-17,0.0547945205479452,C,6485.0,6368.85,0.2602605,103.25,8.0,30
2026-03-28,SPX Index,SPXW US 04/17/26 C6485 Index,2026-04-17,0.0547945205479452,C,6485.0,6368.85,0.2614678,105.4,8.0,25
2026-03-28,SPX Index,SPXW US 04/17/26 P6485 Index,2026-04-17,0.0547945205479452,P,6485.0,6368.85,0.2610438,223.1,45.0,145
2026-03-28,SPX Index,SPX US 04/17/26 C6490 Index,2026-04-17,0.0547945205479452,C,6490.0,6368.85,0.2594329,100.95,111.0,250
2026-03-28,SPX Index,SPXW US 04/17/26 C6490 Index,2026-04-17,0.0547945205479452,C,6490.0,6368.85,0.2607502,103.15,47.0,36
2026-03-28,SPX Index,SPXW US 04/17/26 P6490 Index,2026-04-17,0.0547945205479452,P,6490.0,6368.85,0.260256,225.8,36.0,292
2026-03-28,SPX Index,SPX US 04/17/26 C6495 Index,2026-04-17,0.0547945205479452,C,6495.0,6368.85,0.2587337,98.75,13.0,10
2026-03-28,SPX Index,SPXW US 04/17/26 C6495 Index,2026-04-17,0.0547945205479452,C,6495.0,6368.85,0.2600737,100.95,10.0,68
2026-03-28,SPX Index,SPXW US 04/17/26 P6495 Index,2026-04-17,0.0547945205479452,P,6495.0,6368.85,0.2594211,228.5,25.0,164
2026-03-28,SPX Index,SPX US 04/17/26 C6500 Index,2026-04-17,0.0547945205479452,C,6500.0,6368.85,0.2574535,96.25,3301.0,4252
2026-03-28,SPX Index,SPXW US 04/17/26 C6500 Index,2026-04-17,0.0547945205479452,C,6500.0,6368.85,0.2592627,98.7,640.0,672
2026-03-28,SPX Index,SPXW US 04/17/26 P6500 Index,2026-04-17,0.0547945205479452,P,6500.0,6368.85,0.2588019,231.35,1658.0,5610
2026-03-28,SPX Index,SPX US 04/17/26 C6505 Index,2026-04-17,0.0547945205479452,C,6505.0,6368.85,0.25701250000000003,94.25,41.0,136
2026-03-28,SPX Index,SPXW US 04/17/26 C6505 Index,2026-04-17,0.0547945205479452,C,6505.0,6368.85,0.2583156,96.4,8.0,63
2026-03-28,SPX Index,SPXW US 04/17/26 P6505 Index,2026-04-17,0.0547945205479452,P,6505.0,6368.85,0.2577833,234.0,29.0,145
2026-03-28,SPX Index,SPX US 04/17/26 C6510 Index,2026-04-17,0.0547945205479452,C,6510.0,6368.85,0.2561664,92.05,110.0,174
2026-03-28,SPX Index,SPXW US 04/17/26 C6510 Index,2026-04-17,0.0547945205479452,C,6510.0,6368.85,0.2576734,94.3,377.0,476
2026-03-28,SPX Index,SPXW US 04/17/26 P6510 Index,2026-04-17,0.0547945205479452,P,6510.0,6368.85,0.2569802,236.8,17.0,218
2026-03-28,SPX Index,SPX US 04/17/26 C6515 Index,2026-04-17,0.0547945205479452,C,6515.0,6368.85,0.2551798,89.8,11.0,250
2026-03-28,SPX Index,SPXW US 04/17/26 C6515 Index,2026-04-17,0.0547945205479452,C,6515.0,6368.85,0.25671679999999997,92.05,18.0,31
2026-03-28,SPX Index,SPXW US 04/17/26 P6515 Index,2026-04-17,0.0547945205479452,P,6515.0,6368.85,0.2561283,239.6,9.0,105
2026-03-28,SPX Index,SPX US 04/17/26 C6520 Index,2026-04-17,0.0547945205479452,C,6520.0,6368.85,0.25450320000000004,87.75,59.0,38
2026-03-28,SPX Index,SPXW US 04/17/26 C6520 Index,2026-04-17,0.0547945205479452,C,6520.0,6368.85,0.2557991,89.85,33.0,138
2026-03-28,SPX Index,SPXW US 04/17/26 P6520 Index,2026-04-17,0.0547945205479452,P,6520.0,6368.85,0.2554953,242.55,37.0,243
2026-03-28,SPX Index,SPX US 04/17/26 C6525 Index,2026-04-17,0.0547945205479452,C,6525.0,6368.85,0.253686,85.65,235.0,297
2026-03-28,SPX Index,SPXW US 04/17/26 C6525 Index,2026-04-17,0.0547945205479452,C,6525.0,6368.85,0.2550105,87.75,45.0,118
2026-03-28,SPX Index,SPXW US 04/17/26 P6525 Index,2026-04-17,0.0547945205479452,P,6525.0,6368.85,0.2544541,245.3,41.0,382
2026-03-28,SPX Index,SPX US 04/17/26 C6530 Index,2026-04-17,0.0547945205479452,C,6530.0,6368.85,0.2529089,83.6,14.0,105
2026-03-28,SPX Index,SPXW US 04/17/26 C6530 Index,2026-04-17,0.0547945205479452,C,6530.0,6368.85,0.254172,85.65,14.0,61
2026-03-28,SPX Index,SPXW US 04/17/26 P6530 Index,2026-04-17,0.0547945205479452,P,6530.0,6368.85,0.2536318,248.2,22.0,469
2026-03-28,SPX Index,SPX US 04/17/26 C6535 Index,2026-04-17,0.0547945205479452,C,6535.0,6368.85,0.2516192,81.3,9.0,118
2026-03-28,SPX Index,SPXW US 04/17/26 C6535 Index,2026-04-17,0.0547945205479452,C,6535.0,6368.85,0.2533737,83.6,18.0,50
2026-03-28,SPX Index,SPXW US 04/17/26 P6535 Index,2026-04-17,0.0547945205479452,P,6535.0,6368.85,0.2527587,251.1,2.0,241
2026-03-28,SPX Index,SPX US 04/17/26 C6540 Index,2026-04-17,0.0547945205479452,C,6540.0,6368.85,0.2507958,79.3,51.0,244
2026-03-28,SPX Index,SPXW US 04/17/26 C6540 Index,2026-04-17,0.0547945205479452,C,6540.0,6368.85,0.2527992,81.7,43.0,98
2026-03-28,SPX Index,SPXW US 04/17/26 P6540 Index,2026-04-17,0.0547945205479452,P,6540.0,6368.85,0.25192519999999996,254.05,6.0,289
2026-03-28,SPX Index,SPX US 04/17/26 C6545 Index,2026-04-17,0.0547945205479452,C,6545.0,6368.85,0.2498303,77.25,61.0,266
2026-03-28,SPX Index,SPXW US 04/17/26 C6545 Index,2026-04-17,0.0547945205479452,C,6545.0,6368.85,0.2516233,79.5,17.0,27
2026-03-28,SPX Index,SPXW US 04/17/26 P6545 Index,2026-04-17,0.0547945205479452,P,6545.0,6368.85,0.2510324,257.0,7.0,107
2026-03-28,SPX Index,SPX US 04/17/26 C6550 Index,2026-04-17,0.0547945205479452,C,6550.0,6368.85,0.24936789999999998,75.45,1902.0,9108
2026-03-28,SPX Index,SPXW US 04/17/26 C6550 Index,2026-04-17,0.0547945205479452,C,6550.0,6368.85,0.2509228,77.6,285.0,327
2026-03-28,SPX Index,SPXW US 04/17/26 P6550 Index,2026-04-17,0.0547945205479452,P,6550.0,6368.85,0.25021540000000003,260.0,692.0,1246
2026-03-28,SPX Index,SPX US 04/17/26 C6555 Index,2026-04-17,0.0547945205479452,C,6555.0,6368.85,0.24860569999999999,73.55,41.0,59
2026-03-28,SPX Index,SPXW US 04/17/26 C6555 Index,2026-04-17,0.0547945205479452,C,6555.0,6368.85,0.24992730000000002,75.55,12.0,55
2026-03-28,SPX Index,SPXW US 04/17/26 P6555 Index,2026-04-17,0.0547945205479452,P,6555.0,6368.85,0.24948209999999998,263.1,28.0,162
2026-03-28,SPX Index,SPX US 04/17/26 C6560 Index,2026-04-17,0.0547945205479452,C,6560.0,6368.85,0.247408,71.45,13.0,220
2026-03-28,SPX Index,SPXW US 04/17/26 C6560 Index,2026-04-17,0.0547945205479452,C,6560.0,6368.85,0.2486887,73.4,802.0,931
2026-03-28,SPX Index,SPXW US 04/17/26 P6560 Index,2026-04-17,0.0547945205479452,P,6560.0,6368.85,0.2485298,266.1,45.0,540
2026-03-28,SPX Index,SPX US 04/17/26 C6565 Index,2026-04-17,0.0547945205479452,C,6565.0,6368.85,0.24691780000000002,69.75,2.0,20
2026-03-28,SPX Index,SPXW US 04/17/26 C6565 Index,2026-04-17,0.0547945205479452,C,6565.0,6368.85,0.2482301,71.7,10.0,94
2026-03-28,SPX Index,SPXW US 04/17/26 P6565 Index,2026-04-17,0.0547945205479452,P,6565.0,6368.85,0.24771100000000001,269.2,5.0,139
2026-03-28,SPX Index,SPX US 04/17/26 C6570 Index,2026-04-17,0.0547945205479452,C,6570.0,6368.85,0.2459891,67.85,5.0,332
2026-03-28,SPX Index,SPXW US 04/17/26 C6570 Index,2026-04-17,0.0547945205479452,C,6570.0,6368.85,0.2473402,69.8,47.0,97
2026-03-28,SPX Index,SPXW US 04/17/26 P6570 Index,2026-04-17,0.0547945205479452,P,6570.0,6368.85,0.2468376,272.3,76.0,222
2026-03-28,SPX Index,SPX US 04/17/26 C6575 Index,2026-04-17,0.0547945205479452,C,6575.0,6368.85,0.24509930000000002,66.0,984.0,446
2026-03-28,SPX Index,SPXW US 04/17/26 C6575 Index,2026-04-17,0.0547945205479452,C,6575.0,6368.85,0.24649000000000001,67.95,66.0,117
2026-03-28,SPX Index,SPXW US 04/17/26 P6575 Index,2026-04-17,0.0547945205479452,P,6575.0,6368.85,0.2464365,275.85,35.0,276
2026-03-28,SPX Index,SPX US 04/17/26 C6580 Index,2026-04-17,0.0547945205479452,C,6580.0,6368.85,0.2437563,63.95,33.0,194
2026-03-28,SPX Index,SPXW US 04/17/26 C6580 Index,2026-04-17,0.0547945205479452,C,6580.0,6368.85,0.24577729999999998,66.2,24.0,188
2026-03-28,SPX Index,SPXW US 04/17/26 P6580 Index,2026-04-17,0.0547945205479452,P,6580.0,6368.85,0.2450167,278.55,4.0,609
2026-03-28,SPX Index,SPX US 04/17/26 C6585 Index,2026-04-17,0.0547945205479452,C,6585.0,6368.85,0.2429418,62.2,6.0,184
2026-03-28,SPX Index,SPXW US 04/17/26 C6585 Index,2026-04-17,0.0547945205479452,C,6585.0,6368.85,0.244618,64.25,17.0,125
2026-03-28,SPX Index,SPXW US 04/17/26 P6585 Index,2026-04-17,0.0547945205479452,P,6585.0,6368.85,0.2433184,281.85,16.0,238
